2024-11-07 03:17:28.485: 2024.5,0.2,477.2,2.6,441.6,2.4,313.1,5.3,294.1,3.8,293.7,2.8,284.5,5.9,273.6,5.7,256.3,3.1
2024-11-07 03:17:28.561: 1973.8,0.2,453.4,2.2,307.4,2.6,275.9,5.4,270.6,5.9,220.0,4.6,219.2,3.8,214.1,3.5,201.6,6.6
2024-11-07 03:17:28.637: 1982.0,0.2,363.8,2.2,358.7,2.6,327.9,2.0,294.1,4.8,288.7,3.9,220.8,5.3,217.8,7.3,210.0,6.4
2024-11-07 03:17:28.713: 2039.8,0.2,428.4,2.2,362.5,5.1,282.2,4.0,275.3,5.8,267.0,2.6,256.1,6.4,232.8,3.6,220.5,7.3
2024-11-07 03:17:28.789: 2039.7,0.2,430.8,2.0,409.6,5.8,308.0,2.6,271.9,5.1,271.5,6.5,215.6,3.9,197.4,4.5,195.5,3.5
2024-11-07 03:17:28.865: 2032.4,0.2,462.5,2.0,420.5,2.7,314.0,3.9,278.2,5.1,273.9,5.8,247.7,5.5,244.1,6.6,212.2,7.9
2024-11-07 03:17:28.941: 2025.3,0.2,523.8,2.7,371.0,1.9,352.7,2.1,341.5,4.4,267.4,5.4,251.6,6.6,243.4,5.0,236.5,3.9
2024-11-07 03:17:29.017: 2040.7,0.2,571.7,2.7,407.6,5.7,396.5,2.2,389.9,3.4,292.9,7.0,233.8,4.5,223.9,6.2,223.9,4.0
2024-11-07 03:17:29.093: 2061.0,0.2,565.5,2.7,407.2,2.0,398.7,5.7,288.1,4.5,279.2,3.5,273.9,6.6,255.4,7.0,203.4,6.2
2024-11-07 03:17:29.169: 2036.5,0.2,476.7,2.6,343.6,5.7,342.0,4.5,331.6,2.0,305.0,5.0,287.7,3.6,266.7,3.3,258.4,6.7
2024-11-07 03:17:29.245: 2037.6,0.2,372.5,2.6,343.9,2.7,331.7,5.7,304.8,4.3,302.4,1.8,286.4,2.4,275.8,6.6,268.0,5.0
2024-11-07 03:17:29.321: 2018.9,0.2,333.1,1.9,292.7,5.8,276.6,2.6,233.7,5.0,219.1,4.2,215.0,7.0,208.9,6.7,168.4,3.7
2024-11-07 03:17:29.397: 2020.3,0.2,495.6,2.6,420.6,5.8,245.9,4.1,244.0,4.8,235.3,5.2,227.0,2.0,219.2,3.6,178.9,7.3
2024-11-07 03:17:29.473: 2014.2,0.2,376.0,2.0,339.9,5.8,318.3,2.6,274.7,3.6,266.2,4.8,262.3,4.1,184.8,7.3,181.5,6.1
2024-11-07 03:17:29.549: 1996.5,0.2,359.4,5.8,353.6,2.8,341.8,1.8,289.9,4.8,265.9,3.9,224.4,2.1,187.6,3.3,186.2,3.4
2024-11-07 03:17:29.625: 2043.7,0.2,325.3,5.8,298.9,2.2,295.5,2.6,268.0,4.8,227.9,1.7,218.4,5.3,215.3,4.0,200.9,1.9
2024-11-07 03:17:29.699: 2041.3,0.2,535.5,2.6,385.4,5.8,234.1,4.0,212.2,2.0,204.9,5.4,200.1,3.3,170.0,4.5
2024-11-07 03:17:29.775: 2031.4,0.2,378.0,2.6,325.7,5.8,309.2,3.3,235.9,4.5,213.6,6.4,186.3,1.6,172.2,7.1,158.2,5.3
2024-11-07 03:17:29.851: 2093.1,0.2,373.5,5.8,324.7,2.8,230.3,2.0,225.3,3.6,197.4,3.3,181.4,4.7,181.3,2.4,168.7,7.5
2024-11-07 03:17:29.927: 2054.8,0.2,317.3,3.3,299.4,2.7,263.0,5.8,193.7,6.3,183.1,1.8,157.7,4.2,156.9,4.8,154.4,7.5
2024-11-07 03:17:30.001: 2057.7,0.2,358.2,3.3,352.3,2.6,325.4,5.7,207.3,2.0,202.8,6.3,195.1,4.3,166.0,7.0
2024-11-07 03:17:30.077: 2075.8,0.2,352.0,2.6,340.5,5.8,313.6,2.0,309.4,2.4,242.3,4.3,217.7,3.3,194.0,3.5,186.7,6.2
2024-11-07 03:17:30.153: 2066.8,0.2,386.7,2.0,338.9,2.6,336.8,2.4,330.3,5.8,261.3,4.4,242.3,2.8,219.4,4.0,192.4,7.0
2024-11-07 03:17:30.229: 2098.5,0.2,505.5,2.6,388.1,2.1,322.2,5.8,259.4,3.6,235.8,3.9,204.9,5.1,202.1,4.3,157.1,7.6
2024-11-07 03:17:30.305: 2078.4,0.2,599.6,2.3,574.4,2.6,367.8,5.8,352.4,1.8,315.3,3.8,273.5,5.0,199.1,3.1,175.0,7.0
2024-11-07 03:17:30.381: 2088.0,0.2,639.0,1.8,537.9,2.6,463.7,2.4,329.3,3.2,280.0,4.3,279.5,5.9,259.7,4.0,235.4,5.2
2024-11-07 03:17:30.457: 2096.8,0.2,581.5,2.6,418.8,3.2,392.4,2.0,327.0,3.9,310.2,5.9,260.0,4.6,259.0,5.4,210.7,6.5
2024-11-07 03:17:30.533: 2107.5,0.2,617.3,2.6,332.9,3.1,292.3,1.7,286.0,5.9,249.8,5.1,236.8,4.0,236.5,3.7,208.2,5.5
2024-11-07 03:17:30.609: 2077.3,0.2,546.3,2.6,362.2,2.0,292.5,5.8,270.5,4.6,234.0,5.5,200.4,5.1,188.0,3.9,154.5,3.6
2024-11-07 03:17:30.685: 2081.5,0.2,590.5,2.6,331.0,5.9,318.4,3.0,262.9,2.0,227.1,4.6,217.2,4.0,199.1,3.6,181.3,5.2
2024-11-07 03:17:30.761: 2094.2,0.2,709.5,2.6,680.3,2.2,342.7,5.9,270.1,4.2,257.3,4.8,234.5,3.6,175.1,5.1,162.1,6.7
2024-11-07 03:17:30.837: 2098.9,0.2,396.2,2.6,384.4,5.8,380.0,2.0,325.3,4.2,322.3,2.9,228.8,5.1,182.3,3.6,157.5,6.7
2024-11-07 03:17:30.911: 2098.3,0.2,385.8,2.3,367.4,4.4,341.1,2.6,310.6,5.8,264.3,3.0,259.9,4.9,167.1,8.1
2024-11-07 03:17:30.987: 2147.5,0.2,460.3,5.8,317.3,4.7,294.4,2.9,263.0,2.2,238.6,4.2,225.6,3.6,218.4,5.1,194.5,2.6
2024-11-07 03:17:31.063: 2190.5,0.2,422.5,5.8,289.1,2.8,286.6,3.0,255.7,5.0,237.6,2.2,231.3,3.6,229.3,4.1,212.0,7.1
2024-11-07 03:17:31.139: 2204.9,0.2,406.5,5.8,301.1,2.6,266.7,5.0,254.5,3.6,198.1,7.0,190.0,3.0,183.5,2.2,156.6,8.1
2024-11-07 03:17:31.215: 2153.1,0.2,332.7,3.5,284.8,2.7,262.3,5.8,216.3,2.2,205.6,7.0,201.1,4.9,182.8,4.5,170.9,5.3
2024-11-07 03:17:31.287: 2198.8,0.2,342.2,3.5,317.9,5.8,263.7,2.6,226.9,7.0,220.0,5.0,203.5,6.3
2024-11-07 03:17:31.363: 2196.3,0.2,396.9,3.6,364.5,2.6,355.3,5.8,278.1,4.0,214.4,6.4,198.2,4.6,196.4,5.1,191.6,1.9
2024-11-07 03:17:31.439: 2144.6,0.2,474.7,2.7,297.8,5.8,282.9,3.9,267.0,4.5,246.2,3.6,224.2,5.0,208.8,3.3,176.5,8.2
2024-11-07 03:17:31.515: 2148.9,0.2,517.1,2.7,365.0,3.2,363.7,3.9,285.3,5.7,203.7,4.5,199.2,8.1,194.2,5.1,191.0,7.2
2024-11-07 03:17:31.591: 2105.9,0.2,430.0,2.6,418.3,3.0,381.5,4.2,366.2,5.7,344.0,3.7,294.9,2.4,254.8,5.1,185.7,1.6
2024-11-07 03:17:31.667: 2112.4,0.2,464.5,2.6,362.3,4.2,360.3,3.0,288.7,5.8,287.7,3.7,283.5,4.7,237.3,1.8,212.3,6.4
2024-11-07 03:17:31.743: 2114.8,0.2,493.3,3.0,432.9,2.6,356.7,5.8,301.8,2.4,301.6,4.2,260.9,6.4,202.5,4.5,192.8,3.4
2024-11-07 03:17:31.819: 2097.8,0.2,547.3,2.9,490.3,2.6,350.6,3.4,340.4,5.8,251.6,4.1,249.1,4.6,243.9,6.4,177.6,7.6
2024-11-07 03:17:31.893: 2118.0,0.2,469.1,3.0,434.5,2.6,364.8,4.1,337.8,5.8,224.8,7.5,204.2,6.3,196.4,4.8
2024-11-07 03:17:31.969: 2144.5,0.2,421.3,2.7,361.8,3.0,315.1,5.7,277.6,4.8,268.5,3.8,256.1,4.2,238.6,3.4,193.1,7.1
2024-11-07 03:17:32.045: 2098.0,0.2,502.1,2.7,437.5,3.7,393.5,5.7,308.6,4.8,267.1,3.1,174.7,7.6,162.2,4.3,161.0,6.6
2024-11-07 03:17:32.121: 2163.6,0.2,379.4,2.6,360.3,3.8,292.0,5.7,279.5,3.1,272.9,4.8,245.6,4.4,195.2,8.1,180.1,7.5
2024-11-07 03:17:32.197: 2147.0,0.2,375.4,3.6,310.4,4.0,289.6,2.6,212.3,4.5,211.8,6.6,204.5,7.5,196.9,3.2,188.3,5.7
2024-11-07 03:17:32.273: 2100.2,0.2,459.6,3.7,378.3,3.1,336.9,5.7,332.6,4.5,289.0,2.6,204.1,6.6,192.4,2.3,167.0,5.2
2024-11-07 03:17:32.347: 2134.4,0.2,384.9,3.1,370.5,5.8,366.5,3.7,322.0,4.4,273.6,2.6,190.2,6.6,188.8,6.9
2024-11-07 03:17:32.421: 2148.9,0.2,380.0,5.8,364.7,3.6,339.5,3.0,332.1,4.2,286.1,2.7,241.5,4.6,160.1,6.8
2024-11-07 03:17:32.495: 2125.0,0.2,392.4,3.1,333.7,4.2,323.9,5.8,320.0,2.7,188.7,4.8,185.5,6.4,179.1,5.2
2024-11-07 03:17:32.567: 2092.8,0.2,353.0,3.1,349.9,4.2,349.5,5.8,241.7,5.2,219.3,2.6,173.5,3.7
2024-11-07 03:17:32.639: 2061.6,0.2,317.2,3.4,314.6,5.0,296.4,2.6,295.3,5.6,262.7,4.1,167.5,8.1
2024-11-07 03:17:32.715: 2044.8,0.2,391.9,5.1,331.0,5.8,252.4,3.3,251.0,4.0,243.2,2.9,223.1,2.6,212.0,3.6,175.4,4.5
2024-11-07 03:17:32.789: 2040.2,0.2,411.9,5.8,376.6,4.2,364.4,4.4,352.4,5.1,248.8,2.7,222.8,3.3,202.1,6.7
2024-11-07 03:17:32.863: 2076.1,0.2,556.3,4.2,421.1,5.7,313.5,5.1,311.9,3.6,208.0,6.8,185.0,2.7,182.2,2.6
2024-11-07 03:17:32.935: 2116.3,0.2,599.5,4.2,407.4,5.7,357.9,5.1,238.9,2.9,238.4,6.7,208.8,3.5
2024-11-07 03:17:33.011: 2096.5,0.2,621.6,4.2,345.5,5.1,338.4,5.7,285.5,3.7,237.3,3.3,233.8,6.6,183.4,8.9,174.4,3.0
2024-11-07 03:17:33.087: 2082.0,0.2,388.0,4.5,366.9,4.2,334.8,5.8,262.4,5.1,187.2,5.5,181.5,3.3,165.5,3.7,157.5,2.6
2024-11-07 03:17:33.163: 2126.6,0.2,363.4,4.1,309.6,5.1,274.7,4.5,264.9,6.4,260.7,5.7,257.6,2.0,215.8,2.8,168.1,7.1
2024-11-07 03:17:33.239: 2115.7,0.2,383.3,4.2,338.4,4.5,334.8,3.3,311.4,5.6,283.8,5.1,258.5,3.8,209.3,6.4,181.6,2.1
2024-11-07 03:17:33.315: 2147.7,0.2,471.3,3.9,379.9,4.5,373.6,5.1,353.3,4.8,347.1,5.7,174.2,6.3,162.2,9.4,159.3,2.8
2024-11-07 03:17:33.391: 2159.0,0.2,417.3,3.9,343.7,5.8,299.3,5.0,285.1,4.5,232.4,3.3,182.4,6.3,182.0,2.9,169.0,2.6
2024-11-07 03:17:33.465: 2124.3,0.2,445.4,3.9,368.8,5.6,259.3,5.0,247.4,4.5,210.2,6.4,201.7,2.8,200.8,3.1
2024-11-07 03:17:33.539: 2122.3,0.2,374.5,3.9,344.4,2.6,297.1,4.5,295.0,5.8,264.0,5.0,211.8,3.2,165.7,6.4
2024-11-07 03:17:33.615: 2082.0,0.2,369.4,4.4,337.1,3.6,328.8,5.7,314.4,2.6,216.2,5.0,161.5,9.9,158.1,7.9,153.3,8.5
2024-11-07 03:17:33.689: 2097.4,0.2,443.7,3.9,417.6,4.4,298.5,5.3,272.2,6.0,238.2,2.7,234.0,5.7,162.3,8.4
2024-11-07 03:17:33.765: 2063.5,0.2,531.7,3.9,265.6,4.7,263.5,5.4,239.8,6.0,237.7,5.1,211.6,3.1,209.5,2.8,177.7,6.4
2024-11-07 03:17:33.839: 1993.6,0.2,454.7,3.9,341.0,3.6,316.7,2.8,315.9,5.1,304.0,4.3,298.4,5.9,239.4,6.5
2024-11-07 03:17:33.915: 2100.6,0.2,455.5,3.1,396.7,2.6,373.1,5.0,319.7,3.9,308.3,4.3,302.2,3.5,270.3,5.8,210.9,6.5
2024-11-07 03:17:33.991: 2065.8,0.2,455.3,4.4,387.9,2.6,365.0,2.9,341.5,5.9,276.6,3.6,276.4,3.2,269.1,3.9,265.1,5.0
2024-11-07 03:17:34.065: 2091.8,0.2,474.8,2.9,407.7,5.0,314.2,4.4,307.1,3.9,279.9,6.0,244.0,3.3,202.2,3.6
2024-11-07 03:17:34.141: 2065.9,0.2,531.5,4.4,527.7,2.6,418.3,5.7,361.9,5.1,306.1,3.6,267.6,6.2,223.1,3.3,150.9,10.2
2024-11-07 03:17:34.217: 2061.7,0.2,469.8,4.5,370.2,5.6,346.4,5.1,328.2,2.6,305.1,6.3,280.6,3.6,271.7,5.9,211.6,3.3
2024-11-07 03:17:34.293: 2106.9,0.2,334.4,5.4,326.7,5.7,313.4,4.6,296.8,2.9,287.9,6.3,223.9,3.3,201.1,3.7,177.6,7.8
2024-11-07 03:17:34.369: 2206.8,0.2,349.2,2.9,321.0,4.9,320.2,6.0,270.4,5.4,270.1,3.9,247.1,4.5,200.4,6.9,177.1,3.4
